season,round,race_name,country,circuit,circuit_length_km,number_of_turns,laps,driver,driver_code,driver_number,driver_age,nationality,constructor,engine_supplier,grid_position,finish_position,points,podium,winner,fastest_lap,fastest_lap_time_sec,best_sector1,best_sector2,best_sector3,qualifying_position,Q1_time,Q2_time,Q3_time,sprint_position,laps_completed,pit_stops,average_pit_duration,starting_compound,ending_compound,tyre_strategy,weather,air_temperature,track_temperature,humidity,wind_speed,track_status,safety_car_count,red_flags,yellow_flags,dnf,dnf_reason,penalties,penalty_seconds,position_change,grid_gain,average_speed,top_speed,race_time,team_points_after_race,driver_points_after_race,performance_index,consistency_score
2025,7,Copper Hills Grand Prix,Austrium,Copper Hills Circuit,4.7,14,65,Karim Wilson,WIL2,104,26,Russian,Hyperion Motorsport,Hyperion Drivetrain,4,2,18,True,False,False,199.048,59.292,65.626,73.962,4,3:22.764,3:20.748,3:17.636,,65,3,4.67,Intermediate,Intermediate,Intermediate-Intermediate-Wet-Wet,Heavy Rain,12.6,27.8,82.7,3.5,Red Flag,2,1,3,False,None,True,12.7,2,2,165.0,331.7,6025.7,81,56,97.3,73.5
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Hassan Nilsson,NIL,60,20,Korean,Red Falcon Racing,Titan Power Unit,2,4,12,False,False,False,185.856,56.093,60.889,68.963,2,3:09.530,3:08.023,3:06.861,5,60,2,6.35,Medium,Soft,Soft-Medium-Soft,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,-2,0,221.3,315.7,4627.7,138,13,93.5,56.8
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Rohan Jung,JUN2,101,37,Austrian,Red Falcon Racing,Titan Power Unit,6,2,18,True,False,False,186.451,55.86,61.195,68.963,6,3:11.495,3:09.528,3:06.490,5,60,1,2.09,Soft,Soft,Medium-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,4,4,203.0,302.8,4863.9,156,143,94.2,70.0
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Nico Suzuki,SUZ2,15,35,Mexican,Velocity GP,Vertex Dynamics,17,17,0,False,False,False,186.703,55.842,60.86,69.008,17,3:09.963,,,15,60,2,22.84,Medium,Hard,Medium-Medium-Medium,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,0,0,187.0,323.6,4981.2,17,4,54.8,69.5
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Pieter Diallo,DIA2,128,20,South African,Velocity GP,Vertex Dynamics,12,20,0,False,False,False,187.03,56.031,61.214,68.884,12,3:09.362,3:07.553,,10,28,1,2.55,Medium,Soft,Medium-Medium,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,True,Gearbox,False,0.0,-3,0,175.5,331.5,4129.6,17,13,32.1,27.2
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Gabriel Rossi,ROS2,28,36,Japanese,Apex Motorsport,Quantum Powertrain,7,8,4,False,False,False,187.82,55.824,60.841,68.914,7,3:11.421,3:09.099,3:06.193,6,60,3,3.11,Soft,Soft,Medium-Hard-Soft-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,-1,0,205.0,327.5,5718.7,102,51,80.3,74.9
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Nico Yamada,YAM2,124,24,Japanese,Apex Motorsport,Quantum Powertrain,1,6,8,False,False,False,186.862,55.779,60.818,68.757,1,3:11.165,3:08.948,3:06.131,1,60,1,2.9,Soft,Soft,Medium-Medium,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,-5,0,202.5,318.6,5435.7,110,59,84.1,64.2
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Louis Dubois,DUB2,127,24,Portuguese,Titan Racing,Titan Power Unit,3,18,0,False,False,False,187.614,56.154,61.293,69.013,3,3:11.481,3:07.715,3:06.613,2,29,2,2.7,Soft,Medium,Hard-Hard-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,True,Brake Failure,False,0.0,-12,0,182.6,302.1,3888.2,145,96,43.4,16.9
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Haruto Zhang,ZHA,11,30,Spanish,Titan Racing,Titan Power Unit,11,10,1,False,False,True,184.97,55.588,60.739,68.643,11,3:09.321,3:09.109,,9,60,2,16.45,Medium,Hard,Medium-Medium-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,1,1,234.0,318.5,5877.6,146,50,76.9,64.8
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Hao Wagner,WAG,107,36,Hungarian,Quantum F1,Quantum Powertrain,13,1,25,True,True,False,187.238,56.164,60.902,69.17,13,3:11.437,3:08.938,,11,60,2,5.89,Soft,Hard,Hard-Hard-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,12,12,204.2,317.7,4975.3,53,51,84.8,56.6
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Jack Baranov,BAR2,41,19,Norwegian,Quantum F1,Quantum Powertrain,16,16,0,False,False,False,187.368,56.097,60.955,68.801,16,3:11.482,,,16,60,2,6.17,Medium,Soft,Soft-Soft-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,0,0,187.8,339.4,5434.8,53,2,57.6,66.4
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Fernando Li,LI,69,35,German,Phoenix Racing,Solaris Engineering,20,15,0,False,False,False,186.936,55.685,61.318,69.135,20,3:10.949,,,20,60,2,4.65,Medium,Medium,Soft-Hard-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,5,5,217.1,316.3,5597.8,56,20,60.0,62.5
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Mason Tanaka,TAN2,45,34,French,Phoenix Racing,Solaris Engineering,10,3,15,True,False,False,188.24,55.898,61.123,69.1,10,3:11.398,3:09.678,3:05.951,12,60,4,34.14,Medium,Soft,Soft-Soft-Soft-Medium-Medium,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,7,7,200.6,329.0,5420.6,71,51,90.7,54.8
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Alejandro Almeida,ALM3,3,32,Hungarian,Nova Motorsport,Hyperion Drivetrain,4,5,10,False,False,False,187.729,56.147,61.128,68.89,4,3:10.298,3:07.967,3:06.791,6,60,2,2.58,Soft,Medium,Medium-Medium-Hard,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,-1,0,228.6,329.5,5821.5,94,34,84.4,68.2
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Jack Martinez,MAR,62,30,Canadian,Nova Motorsport,Hyperion Drivetrain,15,11,0,False,False,False,186.558,56.134,60.917,68.769,15,3:11.710,3:09.694,,15,60,2,16.98,Medium,Medium,Medium-Hard-Soft,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,4,4,197.0,329.7,6034.2,94,60,60.5,69.1
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Lucas Pereira,PER3,30,34,Russian,Solar GP,Solaris Engineering,19,9,2,False,False,False,187.157,56.136,60.791,68.95,19,3:11.999,,,16,60,1,4.16,Medium,Hard,Medium-Soft,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,10,10,191.7,319.4,5287.9,18,6,69.3,61.3
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Rafael Choi,CHO,16,20,Indian,Solar GP,Solaris Engineering,8,7,6,False,False,False,187.556,55.91,61.113,68.966,8,3:09.548,3:07.827,3:06.539,7,60,1,6.32,Medium,Medium,Medium-Medium,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,1,1,218.1,330.0,6061.8,24,18,81.2,64.2
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Sven Holm,HOL,98,31,British,Vertex Racing,Vertex Dynamics,5,19,0,False,False,False,185.329,55.764,60.971,68.927,5,3:10.861,3:07.724,3:06.871,3,49,1,5.08,Medium,Medium,Hard-Soft,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,True,Electrical,True,9.9,-6,0,207.5,331.3,3587.6,56,47,44.0,32.4
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Tiago Choi,CHO3,37,34,Danish,Vertex Racing,Vertex Dynamics,14,12,0,False,False,False,186.735,56.047,60.865,69.059,14,3:10.257,3:09.689,,16,60,4,6.39,Soft,Medium,Hard-Medium-Hard-Soft-Soft,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,2,2,168.9,319.8,5093.2,56,9,60.1,49.8
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Anders Karlsson,KAR2,5,27,Indian,Hyperion Motorsport,Hyperion Drivetrain,18,13,0,False,False,False,185.615,55.687,61.219,68.995,18,3:11.060,,,15,60,2,5.43,Soft,Medium,Soft-Soft-Soft,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,5,5,192.4,333.0,5058.1,81,25,58.3,60.3
2025,8,Monsoon Coast Grand Prix,Bharatia,Monsoon Coast Circuit,5.1,16,60,Karim Wilson,WIL2,104,26,Russian,Hyperion Motorsport,Hyperion Drivetrain,9,14,0,False,False,False,186.937,55.723,61.164,69.017,9,3:10.550,3:09.634,3:06.019,10,60,1,4.93,Soft,Soft,Medium-Medium,Sunny,32.9,37.2,51.7,42.8,Safety Car,1,0,6,False,None,False,0.0,-5,0,204.7,316.5,5388.5,81,56,68.3,61.8
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Hassan Nilsson,NIL,60,20,Korean,Red Falcon Racing,Titan Power Unit,7,10,1,False,False,False,240.046,72.151,78.909,89.01,7,4:04.125,4:01.525,3:59.648,,54,2,25.98,Wet,Medium,Intermediate-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,-3,0,205.9,310.6,5919.3,157,14,71.6,61.6
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Rohan Jung,JUN2,101,37,Austrian,Red Falcon Racing,Titan Power Unit,10,18,0,False,False,False,239.223,72.073,78.852,88.786,10,4:05.427,4:01.847,3:58.944,,14,2,4.08,Wet,Intermediate,Wet-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,True,Engine Failure,False,0.0,-8,0,170.3,335.6,871.5,157,143,42.6,33.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Nico Suzuki,SUZ2,15,35,Mexican,Velocity GP,Vertex Dynamics,20,13,0,False,False,False,240.666,71.624,78.379,89.021,20,4:04.709,,,,54,3,5.04,Wet,Medium,Intermediate-Intermediate-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,7,7,195.8,314.2,6309.5,17,4,56.1,67.8
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Pieter Diallo,DIA2,128,20,South African,Velocity GP,Vertex Dynamics,18,12,0,False,False,False,241.163,72.135,78.692,88.825,18,4:06.464,,,,54,1,3.62,Intermediate,Wet,Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,6,6,186.6,311.0,5264.4,17,13,54.5,59.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Gabriel Rossi,ROS2,28,36,Japanese,Apex Motorsport,Quantum Powertrain,2,2,18,True,False,False,241.595,71.988,78.77,88.563,2,4:05.575,4:02.926,4:00.219,,54,4,26.64,Wet,Intermediate,Wet-Wet-Wet-Wet-Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,0,0,170.2,323.5,6384.5,128,69,94.0,70.3
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Nico Yamada,YAM2,124,24,Japanese,Apex Motorsport,Quantum Powertrain,5,17,0,False,False,False,239.765,72.203,78.716,88.673,5,4:05.826,4:02.619,3:59.258,,3,3,3.47,Wet,Medium,Intermediate-Wet-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,True,Hydraulics,False,0.0,-15,0,169.8,321.7,1998.1,128,59,53.5,29.4
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Louis Dubois,DUB2,127,24,Portuguese,Titan Racing,Titan Power Unit,1,4,12,False,False,False,239.553,72.01,78.844,89.048,1,4:06.022,4:01.632,3:58.852,,54,2,5.93,Wet,Wet,Wet-Wet-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,-3,0,190.2,308.1,5877.2,158,108,94.7,66.9
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Haruto Zhang,ZHA,11,30,Spanish,Titan Racing,Titan Power Unit,8,7,6,False,False,False,240.867,71.788,78.696,88.85,8,4:03.587,4:01.475,3:59.092,,54,3,3.85,Intermediate,Wet,Wet-Wet-Wet-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,1,1,188.2,307.3,5976.9,164,56,83.7,73.0
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Hao Wagner,WAG,107,36,Hungarian,Quantum F1,Quantum Powertrain,9,5,10,False,False,True,238.452,71.606,78.359,88.487,9,4:06.293,4:01.959,3:59.848,,54,0,0.0,Intermediate,Wet,Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,4,4,165.0,331.2,5695.2,63,61,72.2,79.9
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Jack Baranov,BAR2,41,19,Norwegian,Quantum F1,Quantum Powertrain,15,15,0,False,False,False,240.375,72.171,78.835,89.016,15,4:05.873,4:02.733,,,54,4,5.65,Intermediate,Medium,Intermediate-Wet-Wet-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,0,0,171.3,306.0,5980.4,63,2,56.6,80.6
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Fernando Li,LI,69,35,German,Phoenix Racing,Solaris Engineering,19,16,0,False,False,False,241.593,71.63,78.5,88.595,19,4:05.518,,,,54,4,3.02,Intermediate,Medium,Wet-Wet-Intermediate-Wet-Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,3,3,165.0,299.8,5870.3,71,20,52.8,67.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Mason Tanaka,TAN2,45,34,French,Phoenix Racing,Solaris Engineering,12,11,0,False,False,False,240.139,72.031,78.841,88.628,12,4:06.049,4:02.690,,,54,1,5.56,Intermediate,Intermediate,Intermediate-Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,1,1,165.4,328.5,5505.4,71,51,72.1,65.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Alejandro Almeida,ALM3,3,32,Hungarian,Nova Motorsport,Hyperion Drivetrain,14,19,0,False,False,False,240.545,71.735,78.817,88.812,14,4:03.952,4:02.554,,,51,0,0.0,Wet,Intermediate,Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,True,Collision,False,0.0,4,0,181.3,303.9,3657.5,94,34,31.0,39.0
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Jack Martinez,MAR,62,30,Canadian,Nova Motorsport,Hyperion Drivetrain,11,8,4,False,False,False,241.046,72.08,78.517,88.935,11,4:05.331,4:01.818,,,54,3,4.21,Intermediate,Medium,Wet-Wet-Wet-Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,3,3,200.4,313.0,5805.6,98,64,74.7,62.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Lucas Pereira,PER3,30,34,Russian,Solar GP,Solaris Engineering,3,9,2,False,False,False,240.021,71.657,78.938,89.074,3,4:06.039,4:01.573,3:59.310,,54,3,4.43,Wet,Intermediate,Intermediate-Intermediate-Intermediate-Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,-6,0,170.5,307.3,4723.8,26,8,75.8,60.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Rafael Choi,CHO,16,20,Indian,Solar GP,Solaris Engineering,13,6,8,False,False,False,240.462,71.673,78.835,89.014,13,4:05.597,4:01.710,,,54,4,5.2,Wet,Intermediate,Intermediate-Intermediate-Wet-Wet-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,7,7,198.1,314.7,5352.9,34,26,77.2,53.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Sven Holm,HOL,98,31,British,Vertex Racing,Vertex Dynamics,6,1,25,True,True,False,239.074,71.862,78.629,88.783,6,4:06.351,4:03.283,3:59.686,,54,3,5.98,Wet,Medium,Intermediate-Intermediate-Wet-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,5,5,182.6,318.9,6116.6,81,72,94.6,59.7
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Tiago Choi,CHO3,37,34,Danish,Vertex Racing,Vertex Dynamics,17,14,0,False,False,False,238.878,71.821,78.374,88.622,17,4:04.538,,,,54,4,3.36,Wet,Wet,Wet-Intermediate-Wet-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,3,3,183.6,323.5,5782.3,81,9,57.2,62.1
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Anders Karlsson,KAR2,5,27,Indian,Hyperion Motorsport,Hyperion Drivetrain,16,20,0,False,False,False,239.294,71.882,78.407,88.502,16,4:06.330,,,,48,3,15.6,Wet,Wet,Wet-Wet-Intermediate-Intermediate,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,True,Suspension,False,0.0,5,0,173.5,298.3,887.4,81,25,32.4,37.5
2025,9,Iron Harbor Grand Prix,Teutonia,Iron Harbor Autodrome,5.7,18,54,Karim Wilson,WIL2,104,26,Russian,Hyperion Motorsport,Hyperion Drivetrain,4,3,15,True,False,False,239.773,72.181,78.692,88.567,4,4:04.310,4:02.715,3:58.725,,54,3,2.39,Intermediate,Medium,Intermediate-Intermediate-Wet-Wet,Mixed,20.8,33.1,86.2,10.1,Safety Car,4,0,5,False,None,False,0.0,1,1,166.7,313.3,5674.6,96,71,84.3,64.2
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Hassan Nilsson,NIL,60,20,Korean,Red Falcon Racing,Titan Power Unit,11,4,12,False,False,False,231.676,69.255,75.306,85.063,11,3:56.793,3:52.742,,,48,2,2.57,Soft,Soft,Hard-Medium-Hard,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,7,7,201.1,319.0,5321.3,169,26,88.3,71.1
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Rohan Jung,JUN2,101,37,Austrian,Red Falcon Racing,Titan Power Unit,5,2,18,True,False,False,231.66,69.323,75.574,85.299,5,3:54.372,3:52.840,3:49.775,,48,2,5.56,Medium,Hard,Hard-Medium-Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,3,3,230.6,324.1,5824.3,187,161,95.8,68.4
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Nico Suzuki,SUZ2,15,35,Mexican,Velocity GP,Vertex Dynamics,20,19,0,False,False,False,229.202,69.386,75.318,84.855,20,3:55.743,,,,25,3,5.31,Medium,Hard,Hard-Medium-Soft-Hard,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,True,Electrical,False,0.0,5,0,239.8,323.7,3646.6,17,4,30.9,55.3
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Pieter Diallo,DIA2,128,20,South African,Velocity GP,Vertex Dynamics,17,15,0,False,False,False,229.612,69.463,75.808,85.232,17,3:56.568,,,,48,1,4.95,Soft,Hard,Medium-Hard,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,2,2,210.3,321.5,5683.1,17,13,48.6,72.1
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Gabriel Rossi,ROS2,28,36,Japanese,Apex Motorsport,Quantum Powertrain,2,3,15,True,False,True,228.908,68.865,75.236,84.807,2,3:56.227,3:51.522,3:49.946,,48,0,0.0,Medium,Hard,Medium,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,-1,0,213.3,322.2,4731.1,143,84,98.2,67.7
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Nico Yamada,YAM2,124,24,Japanese,Apex Motorsport,Quantum Powertrain,1,1,25,True,True,False,231.12,69.201,75.82,85.13,1,3:54.830,3:52.858,3:49.202,,48,1,5.14,Medium,Soft,Soft-Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,0,0,197.7,335.6,6046.2,168,84,100.0,72.7
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Louis Dubois,DUB2,127,24,Portuguese,Titan Racing,Titan Power Unit,3,9,2,False,False,False,229.399,69.156,75.346,85.108,3,3:56.509,3:53.751,3:49.590,,48,0,0.0,Medium,Soft,Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,-6,0,200.4,337.8,6156.1,166,110,78.3,68.3
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Haruto Zhang,ZHA,11,30,Spanish,Titan Racing,Titan Power Unit,4,16,0,False,False,False,230.795,69.158,75.568,85.019,4,3:54.917,3:53.053,3:50.448,,11,3,2.71,Soft,Hard,Medium-Soft-Soft-Hard,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,True,Gearbox,False,0.0,-14,0,199.4,312.6,646.4,166,56,53.9,27.6
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Hao Wagner,WAG,107,36,Hungarian,Quantum F1,Quantum Powertrain,15,17,0,False,False,False,229.523,68.947,75.757,85.036,15,3:55.024,3:52.340,,,12,2,4.4,Medium,Soft,Hard-Hard-Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,True,Gearbox,False,0.0,-3,0,219.5,311.2,1406.3,63,61,43.3,40.3
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Jack Baranov,BAR2,41,19,Norwegian,Quantum F1,Quantum Powertrain,19,20,0,False,False,False,230.691,69.455,75.614,84.904,19,3:56.747,,,,39,2,3.03,Soft,Medium,Medium-Soft-Medium,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,True,Suspension,False,0.0,6,0,196.6,340.5,1119.2,63,2,28.9,41.7
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Fernando Li,LI,69,35,German,Phoenix Racing,Solaris Engineering,14,8,4,False,False,False,229.16,69.015,75.527,84.986,14,3:55.591,3:54.017,,,48,0,0.0,Soft,Soft,Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,6,6,208.2,335.3,4200.0,75,24,71.3,58.9
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Mason Tanaka,TAN2,45,34,French,Phoenix Racing,Solaris Engineering,12,7,6,False,False,False,231.084,68.953,75.248,85.091,12,3:54.663,3:53.225,,,48,4,2.23,Medium,Hard,Medium-Medium-Hard-Hard-Medium,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,5,5,185.2,324.0,4937.7,81,57,74.6,63.5
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Alejandro Almeida,ALM3,3,32,Hungarian,Nova Motorsport,Hyperion Drivetrain,9,12,0,False,False,False,232.052,69.465,75.335,85.036,9,3:54.982,3:53.415,3:49.352,,48,3,3.54,Soft,Soft,Medium-Hard-Hard-Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,-3,0,191.3,315.9,5554.1,98,34,74.5,66.6
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Jack Martinez,MAR,62,30,Canadian,Nova Motorsport,Hyperion Drivetrain,6,5,10,False,False,False,232.262,69.036,75.524,85.09,6,3:54.924,3:53.501,3:50.844,,48,1,5.16,Soft,Hard,Hard-Medium,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,1,1,200.3,329.0,5258.8,108,74,87.2,73.4
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Lucas Pereira,PER3,30,34,Russian,Solar GP,Solaris Engineering,13,14,0,False,False,False,231.853,69.366,75.367,85.056,13,3:54.744,3:53.256,,,48,1,5.43,Soft,Soft,Hard-Medium,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,-1,0,224.0,327.9,5860.7,34,8,61.4,79.4
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Rafael Choi,CHO,16,20,Indian,Solar GP,Solaris Engineering,18,18,0,False,False,False,229.386,68.895,75.712,84.927,18,3:54.421,,,,7,3,3.31,Medium,Medium,Hard-Soft-Soft-Hard,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,True,Hydraulics,False,0.0,-1,0,200.3,326.0,1194.2,34,26,36.6,38.6
2025,10,Golden Delta Grand Prix,Sinorra,Golden Delta Circuit,6.3,20,48,Sven Holm,HOL,98,31,British,Vertex Racing,Vertex Dynamics,8,11,0,False,False,False,230.166,69.016,75.62,85.393,8,3:56.561,3:52.480,3:49.693,,48,1,2.83,Soft,Medium,Soft-Soft,Cloudy,26.4,30.8,53.5,19.4,Safety Car,1,0,7,False,None,False,0.0,-3,0,197.6,321.4,4958.1,81,72,71.4,65.7
